,X,Y,Z,U,t
143132,3.574005093469227,3.9258584425835354,20.465705371784434,7.665493411721723,35.78317891589458
143133,3.5748908185992443,3.9316135488039734,20.45557565884083,7.665814496452722,35.78342891714459
143134,3.575788713638107,3.93737794463763,20.445458719034022,7.6661355620189875,35.78367891839459
143135,3.576698771411204,3.943151643841267,20.43535456670841,7.666456608419727,35.7839289196446
143136,3.5776209847962557,3.948934660225411,20.42526321626302,7.666777635654128,35.784178920894604
143137,3.578555346723314,3.954727007654073,20.415184682151736,7.667098643721399,35.78442892214461
143138,3.5795018501747697,3.9605287000444647,20.40511897888348,7.667419632620726,35.784678923394615
143139,3.5804604881853495,3.9663397513667182,20.395066121022424,7.667740602351318,35.784928924644625
143140,3.5814312538421205,3.9721601756436065,20.385026123188197,7.668061552912367,35.785178925894634
143141,3.5824141402844893,3.9779899869502597,20.374999000056096,7.6683824843030655,35.785428927144636
143142,3.583409140704202,3.983829199413887,20.36498476635728,7.668703396522622,35.785678928394645
143143,3.5844162483453426,3.989677827213494,20.354983436878985,7.669024289570214,35.78592892964465
143144,3.585435456504331,3.9955358845796063,20.344995026464723,7.6693451634450724,35.78617893089466
143145,3.586466758529923,4.001403385793985,20.335019550014497,7.669666018146359,35.78642893214466
143146,3.5875101478232043,4.0072803451893515,20.325057022485005,7.669986853673301,35.78667893339467
143147,3.588565617837588,4.013166777149105,20.315107458889845,7.670307670025089,35.78692893464468
143148,3.5896331620788113,4.019062696107046,20.305170874299723,7.670628467200899,35.78717893589468
143149,3.590712774104927,4.024968116547093,20.29524728384267,7.670949245199958,35.78742893714469
143150,3.591804447526302,4.030883053003009,20.285336702704235,7.671270004021446,35.78767893839469
143151,3.592908176005607,4.036807520058121,20.275439146127706,7.671590743664574,35.7879289396447
143152,3.5940239532578113,4.042741532345039,20.265554629414318,7.6719114641285255,35.7881789408947
143153,3.595151773050175,4.048685104545381,20.255683167923454,7.672232165412513,35.78842894214471
143154,3.596291629202239,4.054638251389495,20.245824777072862,7.672552847515729,35.78867894339472
143155,3.597443515585818,4.060600987656178,20.23597947233887,7.672873510437364,35.788928944644724
143156,3.598607426124989,4.066573328172403,20.22614726925658,7.673194154176631,35.78917894589473
143157,3.5997833547960805,4.072555287813037,20.2163281834201,7.673514778732714,35.789428947144735
143158,3.6009712956276623,4.078546881500566,20.206522230482737,7.673835384104825,35.789678948394744
143159,3.602171242700533,4.084548124204818,20.19672942615722,7.6741559702921425,35.78992894964475
143160,3.603383190147708,4.090559030942684,20.18694978621591,7.674476537293897,35.790178950894756
143161,3.6046071321544053,4.096579616777843,20.177183326491004,7.674797085109262,35.790428952144765
143162,3.605843062958033,4.102609896820484,20.167430062874764,7.67511761373743,35.79067895339477
143163,3.6070909768481743,4.108649886227029,20.157690011319712,7.6754381231776305,35.79092895464478
143164,3.608350868166571,4.114699600199859,20.147963187838858,7.675758613429026,35.79117895589478
143165,3.6096227313071085,4.120759053987031,20.138249608505905,7.676079084490844,35.79142895714479
143166,3.6109065607158013,4.126828262882011,20.128549289455467,7.676399536362268,35.79167895839479
