f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159
17.54919796400396,36.13257573528516,75.11622305074245,47.17392821041061,8.547818141651366,23.15873207815228,46.45771074156434,93.15261788961912,57.69511870923915,10.880773361265478,12.215256601437767,23.686636199823024,48.33266249717349,30.362819590461772,7.335749921631526,15.330205094961716,30.218577477101253,58.8723962808851,36.65333811040994,6.446175191605441,9.82127590528675,19.66419283016132,40.175683208691765,25.352865826834783,5.470380680553848,11.30094899931604,33.34756634372772,75.104070409617,47.10710772676703,9.752990747065365,8.521182223495039,22.558707977935978,47.86359721917392,28.66870326465548,6.731854891156544,17.27899985581147,41.820872382634185,92.80485453886776,58.043994863636456,11.974326645232544,7.650290027407961,19.758433452388605,43.21441771486137,26.85105079972222,4.933410148638591,4.823685618153678,12.841658582963534,24.120896555358232,14.953614327487609,2.732922964983355,3.61461187131084,7.085793604276922,10.385934460062607,4.894165605326427,1.0031289575134934,6.335960213198712,13.846409498439211,27.569329652960924,16.316652728016216,3.163244212934513,5.287867891508672,9.496396979907134,17.17850992512202,9.876398168154248,2.393678722332318,7.5732312158135215,9.666457231968614,13.315587597701043,7.447696749205018,1.3902207360658436,8.953051853292244,18.79676634394,38.262327344557576,23.64656071710481,4.937080167159949,10.432937199358516,24.416167782992197,50.13983210788656,31.58303405443462,6.376989742281443,12.540040809204656,24.363749027825754,46.92805921928251,26.927047945486187,5.731350014323523,14.377444056153,33.67080647010988,69.4759421978924,40.89258697463983,8.811916778816315,9.357673356341694,19.479564123404018,37.02099760343167,21.930197057911737,5.1214177607568105,5.612043190472533,10.837917003868682,20.16442174896885,11.88487053665663,2.137930738601017,6.403583625869429,12.09753894084816,21.8142699070026,12.659662515542534,2.247521387867545,4.81877837426641,7.730225900870604,11.789103170543935,6.859792401237605,1.3090949813593846,9.913080438008668,20.239564252494503,39.88192282313573,24.4591913619256,4.459409450538473,5.038417327934663,12.045917561127515,22.02357704777595,12.44631475554911,2.873803952237149,12.394875844997893,37.761367986410725,84.52774498300457,51.25360277208962,11.136310727830594,13.070811678263166,33.42734772324648,74.52714277243835,46.69847271626177,9.78866514636946,14.669984524718991,30.226419005043955,57.35476442550126,34.3258673837233,6.882928925370607,15.254584113257526,30.48544801657624,60.088836019692685,37.03726468874997,7.091264846311729,6.878438816873307,16.018829574072594,31.58995294041464,20.00428901132393,4.044356170945233,7.730277674640092,15.080353037150571,27.05506048095748,16.33308549461336,2.9967145372211053,3.263198340812032,7.659965145885146,13.726871235887575,8.407962011682448,2.197377581876445,5.705616448771866,10.957399354713422,20.120977318961813,11.326358358369715,2.128616589835044
19.44137529187036,31.734697669112563,69.86867395386119,43.344254341478205,16.460155344583793,19.67627257255768,38.67085004149668,77.29305086904152,44.36730448632974,12.88558501306835,11.323668478961295,20.423249942745745,44.08938848694855,25.862229342533062,8.740941995706148,12.87973099451395,25.15620913889336,48.81606369565824,28.502168724455263,9.706360948830415,7.862216021508924,16.80695609528355,36.87539983408546,22.022909445769265,8.00154449688968,12.194543992405572,28.887553871094216,77.85578829990497,48.45740207510527,18.88418497591889,8.544170059793537,19.04130321478127,44.33293595785562,26.994636201318897,9.822121081606406,14.820426682214716,35.23882795870153,95.1057129377656,59.72977857013999,23.42199663955896,7.28984808371348,16.977126304560137,43.12624344246677,26.863065929253448,10.144819624365224,4.34339244703879,10.213141279808305,22.973619083224776,14.10163312563676,5.223142311289951,3.109198779481529,5.886586781769648,8.181242138191768,3.8560284579840247,1.1188302762234137,5.650951090148195,11.889001001875188,28.656476892270582,17.634105367521848,5.9349602649515765,4.481075704008312,8.254945710139253,15.520872652286451,9.114986013313798,2.667364802935617,5.848259148529199,7.91794038021207,10.920337906212804,5.140369525896799,2.283206168424572,7.4585981141333555,15.868053722617814,34.76043916422157,21.01781381938015,6.860480460401449,8.802892292595088,20.394803010111573,45.66391299019449,27.76595501343699,10.2549714859292,14.059135509825364,20.6599941394171,37.12250513569389,20.972145083544785,6.263691987860355,14.164651039900097,28.226752668516912,58.25721450289188,35.270639363155574,12.368360261015756,7.484522536728134,15.950627187857178,28.39324302665512,14.693755879032384,3.320886113318665,5.293992374778853,9.839183210788883,16.88304346117569,9.055866522238338,3.1489420164751207,5.92236409577376,9.925378646337448,16.669772408717815,9.430767635435286,2.6695949886670727,3.9355459018964,6.577620500753897,10.085035982369874,5.000598089398971,1.554011932022987,7.731743537703482,16.948447925878853,31.042633522617987,17.225254162187955,5.040318513734327,4.695209858715751,9.438060993465257,19.15399312301983,10.755807070958614,3.649198391805278,14.363006817100985,32.25996442813692,84.12122884984312,52.65878142269449,20.07944617387606,11.986650617551144,28.208992745440995,77.38789137400948,47.94427479478611,19.18640874915593,11.535677118705776,24.24133929693428,40.480834620372526,21.85931002146017,3.7126358209154096,11.581223702608844,25.06494517953716,45.59830035324855,25.51427385556268,7.432008015543392,6.06083048802797,13.599781353140992,29.4530291610974,17.521665717296372,6.367795317419441,6.363976961358631,12.49686415652748,20.770817946489355,11.152007109308752,2.462238654176113,3.417927483688016,6.649035678124081,13.312424479584944,7.73143558727667,3.251674491000594,5.267577535109421,9.545488846054532,15.039873166940064,8.124982470852228,1.7266776104410797
12.112069353065316,32.311019097548375,68.76165029648466,42.51766346535171,10.201612938069085,18.384610195772108,35.59341440710557,69.4309840306058,42.02382897122068,19.391982247618227,9.015569731451611,20.615958382609914,40.80741769971472,24.70210820025937,7.98638180142045,12.762200296332033,23.532266541072996,44.98897629116358,27.266184544555145,11.637791507035091,8.296918638545435,17.99564203959682,35.46187688590812,21.913400052732552,6.07878622402581,9.764508728882705,35.27041154170874,78.00325085688037,48.546195169192025,7.008074930832595,7.68652937504779,21.3963604943756,45.260985536466606,28.0331292818675,9.485107633759934,15.483986906119828,43.432121541018816,94.14544267676904,58.98134046713263,8.874443353963255,6.757226050075018,19.61403080482238,42.148259965561415,26.184925268607,5.770276685187385,4.218739434014494,11.675642687688327,22.776288889513527,13.910508226266336,2.9845599657421467,2.991051229171063,5.393344295111934,7.497012983717612,3.714197103469103,2.379377614636704,5.925350403024601,13.83304749004698,28.09874340629817,16.958404027691415,2.582177721335293,4.280021000706851,8.516481050763845,14.31971594059903,8.333168753549188,2.753157722146696,5.929808757997068,7.392638360503962,10.30139339877437,5.479686614777778,3.126974079532709,7.259402225685609,16.01559434746172,32.06598557042867,19.67911494604044,6.78221085374857,8.771032425397323,21.912733556123925,44.27285603643236,27.05206746405593,8.469245429067142,10.650753740289572,19.430734792869263,34.75836761714215,20.832356685676523,12.456564121367496,12.509752122326544,29.435562706588744,58.49449575477714,36.32309887481111,16.8402825479311,7.903350104592304,14.391456532020037,25.496944433680238,14.75511881313452,8.98480431737531,4.522968460477052,8.732464715946582,15.383030109099565,9.13689227469197,3.6094684881808,5.771631345371109,9.09251631629328,15.346431412035198,8.514171987891958,5.354046606159722,4.407043625697098,6.252793058011839,9.200413434754926,5.299058432658122,2.295793946101167,8.202619002752854,14.908371074181824,28.066087265754792,16.772069692731446,8.690626049313561,4.594576064087693,10.613266627184572,18.353030435050783,10.540637557061972,4.630941700934469,11.71228375370324,39.54580712617453,85.19393513378661,53.65318215371949,12.453359129924872,10.945851391269068,35.56230827465772,78.084210675688,48.76275832839244,7.010172918005885,12.209243490613074,21.162733264676355,35.38618344607847,21.027626197644395,15.626587252148449,12.416745070014429,22.155553388562137,39.588075107071305,24.520057420050204,15.147281452742494,5.940590390123833,14.925350602527052,28.46296178869839,17.0488273890405,4.861445031588452,6.403070457434753,11.09994507381686,17.919265296465653,9.911981556229714,6.525142337780252,3.029497383743125,8.35507698374351,13.663250121494103,8.033411249696865,2.015112520873218,4.742391533147684,8.601659502801308,13.40380833041886,7.445136956420868,5.239218385757559
20.20850369785796,40.91054404763475,87.05117546170295,54.231377837864414,28.416796004560812,21.74141122334257,45.86058313498204,92.06492599001716,56.50628376471345,24.957110613500827,12.474795016825505,25.48650726957813,52.99666747793735,32.08631026261905,15.252153841556389,14.410749683711073,29.92312358211393,58.3848964233775,35.44230849380445,14.570922109257072,9.138896175533173,21.581016326048413,45.012777406125565,27.417421562427524,13.049046435912771,13.370214900721932,40.8123668171792,94.70428882499507,57.67222037892864,29.68039813379932,8.697959291658352,24.30056325195564,52.29870096777567,30.78777444789857,13.766776736808902,17.20753573615913,50.29496969595591,116.40636713247544,71.6125671031605,35.830242291049494,8.382732661543038,23.443731319150764,52.96959724489331,32.67528376776228,16.86212074683022,4.816678038309993,13.143976721855928,28.356265136876328,17.50630935069219,9.18254732087613,3.5756425494090265,6.1586163974094505,8.51650770429219,4.5729582543836935,1.8922085334375085,7.877412908065262,16.222351380098257,34.05373183663531,20.099807014826556,9.972060725747625,5.630638298924644,10.042266705383073,18.081823205120205,10.66422257731903,5.643872097788168,8.156709564781703,9.540219926951004,12.923992256387066,7.147895650866443,2.7980963211631864,8.639169205810479,19.85198571968691,41.24626964131833,25.048088230157116,11.980129003175591,10.060715219003706,26.11058759023587,56.11275436390146,34.65375818267513,17.34224764519779,13.490506918685035,23.242175752452862,41.67258181535032,23.582288534650274,7.219419383852717,14.28266226923382,33.812300668208785,68.66224918437709,39.906851844239846,15.17520602726891,8.091128104691505,17.197838729711794,30.877286761424635,17.143317887585372,3.7050142752041504,5.583624383423416,10.898421697088224,20.130661997365728,12.059777559687408,5.19933957454248,6.262168819166603,11.107975529236988,19.617624700856556,11.775103628078526,4.5615432114100845,4.47952701709861,6.84577110076473,11.061854234914872,6.005250912945194,2.293517782416682,8.827730873364255,19.49433776958704,37.522788136624186,22.920028708883876,8.849335751149072,4.628653347167615,10.738427965881122,20.90581562164089,11.305865075311903,4.097229043919739,14.39071126129928,44.60961922291285,101.0574977727098,60.27354306322098,29.21950389161998,13.292490352341838,40.51283566146388,93.89123064467304,57.18267490441684,29.4678940061034,12.482719582521934,26.078903830109507,46.14112570806222,26.525597960317228,5.260980822768289,13.368728136204265,28.44216893448789,54.43156334346202,33.17273578721261,12.068505952124765,6.680946202257117,16.740453111625367,35.33378596263627,21.66101323562869,10.737920215989565,6.639425826254476,13.287613952573688,23.295965607457443,13.390132693157994,3.943304275260129,3.458963732053673,8.126924900647849,15.031566297948968,8.609284440596285,4.4634422822265005,5.245729607463693,9.865955889241588,16.505405461770845,9.084679231398434,2.0332979597895138
14.28404472052054,37.58996733139573,103.99994576292644,58.578705004125744,14.611004375721386,17.17438677847858,39.293384096975366,96.2534998220744,57.02801390138941,10.48004009062083,9.699913256735645,23.46993474398211,59.62890956101554,34.03730102151851,7.8304415271095555,11.860853440830189,25.658018406361013,61.99269387403852,36.90449211862799,5.667069716559066,7.964877490326589,19.904254842781743,51.62847097538008,29.76404709831997,6.1793096821064895,12.594887427803588,41.86201905515162,119.17855694185177,65.42777606360336,20.58687894511222,7.931260245802367,24.2956813489106,66.6006796094705,36.56831678483784,13.601345617142496,15.435094661443353,51.4840911934427,145.2251557715475,79.67598302075379,24.94787526153809,7.613332931657228,23.40424846957685,64.76803353651479,35.66541151608948,10.005351713367713,4.667027686132979,13.798690585938685,34.72658695194433,19.00112601329245,4.504472866693849,3.5167975987431594,7.10152987310108,10.19709431261586,4.476687037448406,1.0548584673062893,6.972972098083724,17.323450670151587,42.47872286415354,22.906622315125063,7.6167720255180225,5.228549500348408,10.560546902503262,21.311617557720293,12.009584646948634,2.945249504609039,8.06748266255543,9.458342230975656,13.172177340249748,6.648974048315764,1.4654138307458189,7.65774046000914,18.837419982751317,46.367653823038296,26.87416769647735,6.652637851963522,8.965221687788837,24.691549010345053,65.37730766800155,36.96144540170227,8.259619309296806,10.279788224575272,20.80429390423993,46.558431534238906,26.848122423084707,9.093404947487029,12.230998294850307,32.13140734835246,83.66254151828676,46.86607648783548,16.527757070208253,6.907888469135973,15.073425918287962,31.736763417709348,18.83910708830152,7.660991801725175,4.844372459781839,10.017590857439336,21.20417183510156,11.93813100056541,1.9793449837642807,5.220238076471652,10.408990355899771,19.930269472095446,11.877363071758108,1.620940961170359,3.867254734017304,6.645715152007062,11.07269594568019,5.881438664900541,0.9367446064105248,7.236467597855559,15.900013193403538,37.27323135520427,22.473586443301876,3.292493442461943,4.461062971107635,11.765473422282676,24.344355148560023,13.219498974541663,6.176823099651374,13.98790554109674,45.88525883793637,129.40716566428807,70.76733386840108,25.307116966241612,12.312756462008135,41.37051250499296,118.87443989218023,65.19141104181296,20.958294234348596,10.429250609402846,21.28696775967485,41.73648603494996,26.60964688261421,6.934881225402083,10.613368053358696,24.088690654680303,51.68894766914172,32.12543822212145,4.413893797341379,6.236550669181456,16.710489513058306,41.54572499713416,23.421092745072816,5.148762897459686,6.022741202293974,12.126245560024044,21.325432726412448,13.253926480745804,2.019322512614687,3.621491906261407,9.548306692254586,19.785538965976663,10.46888373680778,3.810736157687875,4.728395074953978,9.451040009888368,15.937460483717718,9.26573385293696,1.6393404044075854
38.85296608894485,54.32157830043459,106.05415589553571,70.60895914527673,50.50138040018216,68.72934886065319,76.18491169654665,119.06277220937989,72.04258601952274,39.205552631420026,31.28708548000144,37.8597753296062,65.75032176401413,42.07393455438597,27.49215376788874,43.28790016172624,48.243669734602655,74.80223818465237,45.77755440116813,23.638780073769144,26.882667163101857,31.611950597286327,55.310296163144095,36.26513613821412,25.69723386078876,31.124865670461997,51.21536433293793,116.71056768645084,79.64087966107977,64.06966045707351,26.60774554199179,32.316204218360355,67.97114083995456,44.003081477516005,35.519372678325524,53.31943212592021,69.84261017471675,148.40897847652005,100.07984404929232,78.663084206624,24.806240341179404,32.60523473187499,66.19153383585203,44.05193026465663,33.53102453938114,13.2793612853213,18.576937011083103,35.40592213874473,23.43499229051847,17.29941563869249,8.44186641400615,9.10661088120584,11.688075780729132,5.583329621731915,2.5520076285786835,21.435468549042117,24.586389348637,44.011957640391046,28.38199725972112,21.8353541557951,12.99342451738271,15.042721897253552,23.191537759343984,13.673239950041642,7.321261366600539,18.025550770720105,17.370542551691116,20.31106128341229,11.2008587771762,7.801224407039689,26.60271186319924,31.045001588180703,52.16469709623433,32.41808213260253,20.414884641390568,32.44769150030216,40.0292027435582,70.73387472345004,45.88985313629522,31.33792913597468,37.95091906108157,37.86878765469212,60.0026198205944,33.36311925062027,22.36736588040018,46.76822670301768,51.7579957369007,96.75636645518048,56.71439901426602,44.71929343674246,28.24982344869092,29.48370585366744,42.860628163976656,23.467419279424387,10.651506316031751,13.637535019847746,16.169522192437416,25.047136591535857,15.507394775887564,10.161724203093431,20.4477067721453,20.45409720815961,27.896094107836888,14.69548448070218,5.03542248667269,9.90567010054687,10.258817663186612,13.917120065742251,8.141642293463857,4.053723803808833,30.65423140427709,33.14916771650407,48.700925038086346,28.70832477484616,13.939283471688718,13.927404397345018,16.51039243459909,27.824907818344485,16.35489242503091,11.755865201531805,35.50217411462301,54.58086303753764,128.7192243986654,85.82806578956804,70.49215475951236,33.69575255283411,51.71306688053475,116.12031256654512,80.36313852837364,66.15535632142127,47.29721412715512,47.40886466584787,67.23471545671923,35.68223873472797,8.681406778983652,48.73375829609344,51.089018916652,73.8416345742989,42.444048724168674,18.15053394780954,20.093628272927017,25.06537028742708,43.86419904376368,28.38772688779549,19.03273709738569,27.225914108904487,26.127732190479453,35.68102589415,18.170291981585034,3.598255432331992,6.043718043061736,9.842132362576768,17.984802723618532,11.31297650036282,8.014177255741492,17.453474585646898,17.715262790708476,25.29849096355149,12.810153933735537,4.887006426477593
16.79755402528544,34.312628239112186,85.93636915335924,56.31191906447135,12.283649523957813,17.742718755085683,40.09679950182833,85.69261157650264,54.91005478664691,10.913312791760434,10.30624353964614,22.05603488606664,50.70624543682865,32.271344185148024,6.704465775485954,11.53948048721889,26.233846412595565,54.71531413156762,35.016700073375446,6.981443197012286,7.431171461347856,18.35540342076374,43.30578669003875,28.09083553601066,6.601304985766096,11.771659829778873,34.107558746529406,92.34233758468076,59.30501834459994,14.542450005830377,7.653029495152102,20.68384506034649,47.905504996398,29.885413793363508,7.745575296015657,14.330357901834605,41.983388651094224,113.44045485749773,73.03348337971862,17.60858473470844,7.001412073711945,19.612345322781625,52.00922865771864,33.2367669698859,7.340337409087984,4.183263339547533,11.213596680552245,28.38227073633264,17.873349695843917,3.7292755364190033,3.123192342928256,6.205889929456189,8.028289411683293,3.8316974041700864,1.024991396756282,5.746285364476941,13.686398393995802,33.81495371007018,20.99459317684699,5.272556497148798,4.211255244095908,8.460908633698596,17.692330689073238,10.562158758488378,2.316145749511276,4.905796281734366,7.382935110449859,11.0371887763122,6.36725088295623,1.23768710293019,6.908123358144744,16.901567604474515,39.61679101141005,25.11189800598559,5.485130779482671,8.234954925604105,22.17163126996421,54.66730101474813,35.33462225917157,7.829311240602256,11.881523328025557,20.267601567663267,34.028669614727534,19.841384284541604,4.44772657686074,12.309136744134996,29.201472402730403,59.66781405182837,36.70002643571672,8.992114107218047,6.953404224813228,15.774779549629445,24.922689898868512,13.984094529851507,2.5263701741132336,4.95353695523103,10.076021397391672,18.42604722329294,11.722216996390188,3.102070496734293,5.292539546031677,9.782268044563342,17.42345071950706,10.9293832364905,2.122887153753899,3.9255165323103256,6.693785893404012,10.499293874878198,6.127224092889133,1.4279336063508925,7.18897102102634,17.193715105530533,33.402392688124166,21.50624531419396,4.464935117016923,4.287384655005489,9.730183019789536,17.97640209966823,10.267279870005163,2.834194680949948,13.203251606979142,37.28665472421255,96.00905576438724,60.117401285298016,15.121455074411545,11.454493463972616,34.13262214113895,91.45331197964228,58.88010991974166,14.06194160218722,10.374997257785266,23.499543491652705,36.92088953597043,21.492976164174102,3.6807416671280806,10.60183351168502,25.440021026597435,48.09693980442988,30.430109459494588,6.924946938354143,5.711489138353998,14.59431673563853,34.56373901862849,22.297479231428884,5.226225425790941,5.752819669520846,12.38321102568835,20.26634672570872,11.969208217856538,2.0868843997542523,3.2518650681578567,7.122617568278897,14.964170130750022,9.149872033911844,1.9585940707978884,4.638565050112229,9.01076842815215,13.58447571381758,7.282066906617052,1.3338543753767609
18.602764299565752,38.34235773497761,93.32689193709056,54.712473460909294,7.417784053595939,19.757751071972308,43.92183051849016,93.67282556360334,56.30506724530842,10.111667988997452,11.323373277378083,24.59165074070197,55.36252569432797,32.190942432371706,6.341279725383302,13.504669513169032,28.373501820649206,59.35142862843562,35.72215750604689,4.758122627958311,8.101343927841794,20.20586930526347,46.60511283077831,27.32697991970993,4.465761771686568,11.382450611883767,38.691453741652914,101.99798172303684,58.10044721812295,11.30338163253552,8.124985795034743,22.547238340256182,55.76772310226215,31.525657551124777,7.26422775808023,13.907593002066612,46.58277550976839,124.45039764730323,71.56467675373602,12.520359799926766,7.112778040079446,21.75042487610153,56.50662868115612,32.760926328587,5.121184609338909,4.249587807874072,11.939365922256188,30.06506536676234,17.524517158972834,2.388348373622512,3.292581869123279,5.523667377672224,8.245393233906876,4.327245538952711,1.6060294169034337,6.637447022153803,15.106536482586558,36.34136571425514,20.468850678192357,3.629528716440649,4.921735451614187,9.1624345043178,18.692214287599136,10.829221381065128,1.7629290282380898,7.271390825436839,8.924113552599074,12.841308719183663,6.645662245602975,1.2576423585359615,7.646086926123983,18.96952448698668,43.03284031156038,25.547698111718496,4.3533650761426514,8.753329433207222,24.5425036791885,58.93892834332461,34.76900842884918,4.962278145577128,13.638658394940826,21.97304707319047,42.875965622738754,24.503135711079807,7.496774733586914,13.87128488022908,31.05338243685016,72.11217559542638,41.371007105641205,10.494362974619072,7.78004335054311,16.386169438384094,31.42323305524809,17.90854369183052,3.717249029556097,5.018590953978882,10.014275246939397,20.24959567128001,11.697599625111604,2.894343916026616,6.805997302090513,10.635472496835703,19.015586479316887,11.615243836628702,3.472563304053668,4.3122496059282645,6.8704335908284015,11.00303623088625,6.234204159283087,2.517174988314696,7.9380556778071805,18.13411173625669,37.78368166494555,22.63022494228088,3.127352950816103,4.534833167852523,10.104005203241272,22.025746544023946,11.905406636009866,3.347647521644128,13.018331722015782,41.20231899308596,108.30330601859184,61.473216693406485,12.507196269217976,11.290110022580985,38.01591410565632,101.18665862842336,57.61680689832694,9.781216476597884,11.742594122341917,25.22361179157977,44.41813501584985,27.003076370892494,4.423872436748569,11.786423467637876,26.832558511900835,54.05976717817721,33.17209309491679,5.008376525168212,5.933979845346017,16.041797602689435,37.03029947841499,21.587982332695734,3.1798526501157256,6.308342704017478,13.371807083353074,22.54523896665549,13.50248999028446,1.897845196508177,3.275711332941268,7.437808296590531,16.06168740241431,8.890410081460907,1.7107861124889363,5.089893043611473,9.340251315233711,15.861396656716217,9.49419151488184,1.494309435441182
14.55683662768243,38.18487800097373,83.47681696777197,49.7136334122669,13.168727817608358,17.829410729695095,43.19748750149799,87.01995385622747,51.54184432241795,13.59364617898637,9.682221879878531,24.035611667227663,50.61737433283711,29.635615967936022,6.977647028028885,11.942041578648086,28.067103218428908,55.44742907844156,33.114359240320766,9.191437516185408,7.770364733698333,20.35462497124837,42.974559877676576,25.6567868326434,6.366184818022083,11.497863012015252,39.99972154662907,92.64900616689548,54.23878715939177,11.156234460124208,8.059494970980216,23.34315663035745,52.03687570913815,29.692141343702968,5.217797956877103,13.953688582483917,49.58296621278591,113.09199056974454,66.5911582810325,14.04915090180764,6.932212826097823,23.015652475094008,51.26807224672022,30.111129933753546,7.374927932909495,4.245231833301188,12.919168949261202,27.325738514423,16.15134341939702,3.866564525611581,3.0886260994601207,5.917000961470377,8.605005876711338,4.03313901825581,1.4392559277703048,5.770424689744637,15.417330323183196,33.369279266942385,18.986253495612896,4.937413161978444,4.435281258965439,9.207134506179576,17.688181072388165,10.304392024159364,3.4799682985346974,5.801832282623333,8.402112832139625,11.437744001806047,6.029080459340506,1.0759582208288965,7.13978023364353,18.87750601769256,39.85204029064989,23.52742059470829,6.33826113344312,8.561429518030588,25.037022515440807,53.916799429399575,32.126733187356045,7.98287301665165,11.47757730544454,21.50025971437953,40.81232016132497,22.383699459698946,5.127888632071874,12.407561693345174,31.998589771806916,68.19876102318243,38.61165602464326,7.745638063085411,7.263916237731936,16.02028428936889,30.26286896693877,16.65125796767752,4.136886063729586,4.685742258258604,10.3857957766649,18.32281784081262,10.6185001379771,2.360101520630314,5.215687093106393,10.168927298886254,18.593702755877477,10.761589570856096,2.984060295788672,3.690843756882335,6.869776198183079,10.38358707962628,5.518797072352975,1.654859445636125,7.530922147055388,18.187847281506805,34.550972247195766,20.50170537111626,5.4788832215113095,4.45421451852051,10.587331868663243,20.586793832058483,11.130580192094266,1.9108671614768729,13.472826567880713,43.922053178968326,100.00429881140676,58.02254446238078,10.64634348536486,11.355606750223702,39.75676470490943,91.9713628305225,53.747516272544985,10.717162037908386,11.063079659348636,24.386905941991937,44.21132111187728,24.91913567550564,6.42091948405804,10.905334392008674,26.93852791154956,50.99832087327317,29.878698145046343,8.033166308226294,5.680698761729776,16.141015636274542,34.317526777574486,20.251711216073648,4.664398356349808,5.743567793459626,12.478031388522618,22.387538445876977,12.577118543158958,3.204900236286397,3.133047148201082,7.640936001706413,15.689904033725142,9.01691711408724,1.4977456056385252,4.637124938592975,9.484738136481493,16.33222299322965,8.561320694899115,2.3027826938097826
14.491775003756064,34.10922468773931,63.31911820977196,36.04407974030023,5.9092563498815895,16.32891897296649,37.36773407912599,64.01199033172128,34.501322843742,6.678063330028199,9.20742754396865,21.125486949194578,37.86189048191794,20.7439700486413,3.842620959380044,10.420352407333455,24.24565785040893,41.08146129357423,22.291184385211103,4.601597373203477,6.981469150765543,17.722582790874064,31.94930552504736,17.65911734153753,3.208891405497686,9.311235784974818,34.47925957780335,69.34346597690632,40.21195825394275,6.280829467456437,6.6899456628360525,20.20274964928683,40.09517201868439,23.3434518371433,3.4521208828068777,13.016341144916874,42.22661202814083,85.29709856355024,49.86870243804682,8.270922650990185,6.004019633036754,19.45887049079565,38.04365699392017,21.860131070658657,3.658116916536432,3.779325804122245,11.857802390714374,20.66689197750856,11.900381727435228,1.6613485906579344,2.934791125800177,6.261087193905633,8.161381505827983,3.481808582589814,0.6652898897335655,4.999430409778796,13.42565698010325,26.028699726389657,14.304164522673084,2.860384793847,3.878605763970022,8.539182779298665,13.721345806501756,6.965659319205433,1.2747339335738033,4.326896913086259,7.4682224601360465,10.425265279785664,4.91264240763957,1.1701641553928115,6.608670512731647,16.814514213862736,29.44514867326961,15.931406140538252,2.8400887234579537,7.333921951631591,22.08934383524896,39.58680015748689,22.38629938424908,3.6034406740315967,9.488830123208263,18.937532613237885,31.848931438440545,17.580552500579188,2.938356269394811,10.603487383273055,27.828566773891577,52.35166851418303,29.914493229685725,4.557140714639907,6.47037659064401,14.442220849700313,24.77325092208994,12.97074153858713,2.598596370083809,4.259160799987058,9.69902373555013,15.29699973779353,7.583818235565144,1.5808376905618151,4.87917744702604,9.240477844892297,14.050158411464938,7.072439864532675,1.319264816159553,3.78943435364,6.957586981002148,9.549772929504948,4.198720445819508,1.0258453952851292,6.588139969104467,15.926650687081786,26.0282495803718,13.916531036032044,2.839380902271961,4.033787024100003,9.689673742184796,17.143702035020986,8.88080511095899,1.6543367812129135,10.721337888813515,37.82807717851063,76.12158986942094,44.60585269990983,6.574140533008928,9.8910428126503,34.97599141994142,69.65274462757579,40.54835725184557,6.369593318197267,9.804668586850935,21.89196997853194,33.45337405013853,17.240650352408554,3.559210682998563,9.822867776689852,23.09709663520621,36.18671643056165,19.087082978557483,4.262135411638459,5.215353599689103,14.919521118435062,26.2800265737906,14.366860795477605,2.381077682498601,6.091623088495653,12.013540379361116,17.565769291875597,8.891654223441376,2.5866929766706708,3.509619909445016,7.970522690796127,13.122187233683698,7.08261806487454,1.315598798793403,5.203180139767576,9.174327079209416,13.699948746666756,6.9089977854282685,1.395636207659961
